application_id,candidate_id,job_id,source,source_subtype,application_date,current_stage,current_stage_date,hired,rejected,withdrawn
APP-01975,CAND-1975,JOB-004,Direct Application,Careers Page,2024-05-14,Resume Screen,2024-05-20,False,True,False
APP-01976,CAND-1976,JOB-018,LinkedIn Organic,Job Posting,2025-06-14,Resume Screen,2025-06-24,False,True,False
APP-01977,CAND-1977,JOB-008,LinkedIn Recruiter,InMail Outreach,2025-06-08,Resume Screen,2025-06-14,False,True,False
APP-01978,CAND-1978,JOB-030,Direct Application,Careers Page,2024-01-08,Hiring Manager Screen,2024-01-24,False,True,False
APP-01979,CAND-1979,JOB-021,Agency,Agency Submission,2024-02-08,Recruiter Screen,2024-02-19,False,True,False
APP-01980,CAND-1980,JOB-008,Glassdoor,Glassdoor Apply,2025-06-06,Resume Screen,2025-06-10,False,True,False
APP-01981,CAND-1981,JOB-018,Employee Referral,Internal Referral,2025-07-01,Resume Screen,2025-06-29,False,True,False
APP-01982,CAND-1982,JOB-004,LinkedIn Paid,Sponsored Job,2024-04-16,Resume Screen,2024-04-20,False,True,False
APP-01983,CAND-1983,JOB-008,LinkedIn Organic,Job Posting,2025-06-17,Resume Screen,2025-06-25,False,True,False
APP-01984,CAND-1984,JOB-017,LinkedIn Recruiter,InMail Outreach,2025-01-07,Recruiter Screen,2025-01-16,False,True,False
APP-01985,CAND-1985,JOB-020,University Partnership,Careers Fair,2024-01-23,Resume Screen,2024-01-28,False,True,False
APP-01986,CAND-1986,JOB-042,Employee Referral,Internal Referral,2024-07-02,Offer,2024-07-24,False,False,True
APP-01987,CAND-1987,JOB-007,LinkedIn Organic,Job Posting,2025-05-27,Resume Screen,2025-06-02,False,True,False
APP-01988,CAND-1988,JOB-026,LinkedIn Organic,Job Posting,2024-03-09,Recruiter Screen,2024-03-22,False,True,False
APP-01989,CAND-1989,JOB-035,Indeed,Indeed Apply,2025-05-24,Hiring Manager Screen,2025-06-15,False,True,False
APP-01990,CAND-1990,JOB-010,LinkedIn Paid,Sponsored Job,2025-05-22,Technical Assessment,2025-06-16,False,True,False
APP-01991,CAND-1991,JOB-032,LinkedIn Organic,Job Posting,2025-06-13,Hiring Manager Screen,2025-06-30,False,True,False
APP-01992,CAND-1992,JOB-031,Glassdoor,Glassdoor Apply,2025-06-29,Resume Screen,2025-06-30,False,True,False
APP-01993,CAND-1993,JOB-043,LinkedIn InMail,InMail Outreach,2024-08-29,Recruiter Screen,2024-09-07,False,True,False
APP-01994,CAND-1994,JOB-028,LinkedIn Recruiter,InMail Outreach,2025-03-18,Resume Screen,2025-03-26,False,True,False
APP-01995,CAND-1995,JOB-004,Employee Referral,Internal Referral,2024-04-05,Technical Assessment,2024-04-19,False,False,True
APP-01996,CAND-1996,JOB-010,LinkedIn Organic,Job Posting,2025-05-27,Resume Screen,2025-06-03,False,True,False
APP-01997,CAND-1997,JOB-030,Employee Referral,Internal Referral,2024-02-25,Hiring Manager Screen,2024-03-07,False,True,False
APP-01998,CAND-1998,JOB-033,LinkedIn Organic,Job Posting,2025-06-18,Resume Screen,2025-06-27,False,True,False
APP-01999,CAND-1999,JOB-028,Other,Unknown,2025-03-16,Hiring Manager Screen,2025-03-31,False,True,False
APP-02000,CAND-2000,JOB-021,LinkedIn Organic,Job Posting,2024-03-05,Hiring Manager Screen,2024-03-25,False,True,False
APP-02001,CAND-2001,JOB-010,Indeed,Indeed Apply,2025-06-20,Offer,2025-06-28,False,False,True
APP-02002,CAND-2002,JOB-003,INDEED,Indeed Apply,2025-06-22,Recruiter Screen,2025-06-30,False,True,False
APP-02003,CAND-2003,JOB-003,Recruitment Agency,Agency Submission,2025-06-29,Resume Screen,2025-06-30,False,True,False
APP-02004,CAND-2004,JOB-008,University Partnership,Careers Fair,2025-06-11,Resume Screen,2025-06-17,False,True,False
APP-02005,CAND-2005,JOB-021,LinkedIn Organic,Job Posting,2024-03-19,Recruiter Screen,2024-03-29,False,True,False
APP-02006,CAND-2006,JOB-002,LinkedIn Organic,Job Posting,2025-06-13,Recruiter Screen,2025-06-28,False,True,False
APP-02007,CAND-2007,JOB-044,LinkedIn Organic,Job Posting,2025-06-09,Reference Check,2025-06-30,False,True,False
APP-02008,CAND-2008,JOB-039,LinkedIn,Job Posting,2025-06-29,Resume Screen,2025-06-29,False,True,False
APP-02009,CAND-2009,JOB-014,LinkedIn Organic,Job Posting,2024-07-31,Technical Assessment,2024-08-22,False,False,True
APP-02010,CAND-2010,JOB-034,Employee Referral,Internal Referral,2025-05-27,Recruiter Screen,2025-06-06,False,False,True
APP-02011,CAND-2011,JOB-007,Employee Referral,Internal Referral,2025-05-31,Final Panel Interview,2025-06-24,False,True,False
APP-02012,CAND-2012,JOB-018,LinkedIn Paid,Sponsored Job,2025-06-18,Technical Assessment,2025-06-28,False,True,False
APP-02013,CAND-2013,JOB-003,agency,Agency Submission,2025-06-02,Recruiter Screen,2025-06-15,False,True,False
APP-02014,CAND-2014,JOB-005,LinkedIn Recruiter,InMail Outreach,2025-06-21,Resume Screen,2025-07-01,False,True,False
APP-02015,CAND-2015,JOB-004,Direct Application,Careers Page,2024-04-05,Recruiter Screen,2024-04-18,False,True,False
APP-02016,CAND-2016,JOB-030,LinkedIn Organic,Job Posting,2024-02-03,Resume Screen,2024-02-12,False,True,False
APP-02017,CAND-2017,JOB-009,Internal Referral,Internal Referral,2025-06-02,Hiring Manager Screen,2025-06-10,False,True,False
APP-02018,CAND-2018,JOB-014,Indeed,Indeed Apply,2024-08-20,Technical Interview,2024-09-26,False,True,False
APP-02019,CAND-2019,JOB-012,github,GitHub Profile,2025-06-09,Recruiter Screen,2025-06-19,False,True,False
APP-02020,CAND-2020,JOB-025,Employee Ref,Internal Referral,2025-06-23,Resume Screen,2025-06-28,False,True,False
APP-02021,CAND-2021,JOB-024,Glassdoor,Glassdoor Apply,2025-02-09,Resume Screen,2025-02-17,False,True,False
APP-02022,CAND-2022,JOB-033,Employee Referral,Internal Referral,2025-06-12,Recruiter Screen,2025-06-20,False,True,False
APP-02023,CAND-2023,JOB-011,LI Recruiter,InMail Outreach,2024-12-27,Resume Screen,2025-01-01,False,True,False
APP-02024,CAND-2024,JOB-032,University Partnership,Careers Fair,2025-06-19,Resume Screen,2025-06-25,False,True,False
APP-02025,CAND-2025,JOB-007,LinkedIn InMail,InMail Outreach,2025-06-25,Recruiter Screen,2025-06-29,False,True,False
APP-02026,CAND-2026,JOB-009,Company Website,Careers Page,2025-05-13,Resume Screen,2025-05-20,False,True,False
APP-02027,CAND-2027,JOB-015,Employee Referral,Internal Referral,2025-06-16,Resume Screen,2025-06-24,False,True,False
APP-02028,CAND-2028,JOB-007,Employee Referral,Internal Referral,2025-06-01,Final Panel Interview,2025-06-26,False,True,False
APP-02029,CAND-2029,JOB-025,LinkedIn Recruiter,InMail Outreach,2025-06-29,Technical Assessment,2025-07-01,False,True,False
APP-02030,CAND-2030,JOB-019,Direct Application,Careers Page,2025-06-14,Resume Screen,2025-06-22,False,True,False
APP-02031,CAND-2031,JOB-034,LinkedIn Organic,Job Posting,2025-04-07,Resume Screen,2025-04-16,False,True,False
APP-02032,CAND-2032,JOB-005,LinkedIn Recruiter,InMail Outreach,2025-06-05,Technical Assessment,2025-06-27,False,True,False
APP-02033,CAND-2033,JOB-042,Direct Application,Careers Page,2024-08-10,Resume Screen,2024-08-15,False,True,False
APP-02034,CAND-2034,JOB-014,Recruitment Agency,Agency Submission,2024-07-28,Recruiter Screen,2024-08-10,False,True,False
APP-02035,CAND-2035,JOB-003,LinkedIn Organic,Job Posting,2025-06-16,Hiring Manager Screen,2025-07-01,False,True,False
APP-02036,CAND-2036,JOB-022,Employee Referral,Internal Referral,2025-06-11,Technical Assessment,2025-06-25,False,True,False
APP-02037,CAND-2037,JOB-017,agency,Agency Submission,2025-01-03,Recruiter Screen,2025-01-16,False,True,False
APP-02038,CAND-2038,JOB-020,University Partnership,Careers Fair,2024-03-06,Hiring Manager Screen,2024-03-26,False,True,False
APP-02039,CAND-2039,JOB-031,LI,Job Posting,2025-06-19,Hiring Manager Screen,2025-06-29,False,True,False
APP-02040,CAND-2040,JOB-018,Employee Referral,Internal Referral,2025-06-16,Resume Screen,2025-06-22,False,True,False
APP-02041,CAND-2041,JOB-044,Direct Application,Careers Page,2025-06-13,Recruiter Screen,2025-06-24,False,True,False
APP-02042,CAND-2042,JOB-036,Direct Application,Careers Page,2025-05-29,Hiring Manager Screen,2025-06-12,False,True,False
APP-02043,CAND-2043,JOB-041,LinkedIn Recruiter,InMail Outreach,2025-06-03,Hiring Manager Screen,2025-06-22,False,True,False
APP-02044,CAND-2044,JOB-035,Indeed,Indeed Apply,2025-05-20,Hiring Manager Screen,2025-06-06,False,True,False
APP-02045,CAND-2045,JOB-022,LinkedIn Recruiter,InMail Outreach,2025-06-13,Technical Interview,2025-06-29,False,True,False
APP-02046,CAND-2046,JOB-033,LinkedIn Organic,Job Posting,2025-06-30,Recruiter Screen,2025-06-30,False,True,False
APP-02047,CAND-2047,JOB-031,LinkedIn Recruiter,InMail Outreach,2025-06-12,Resume Screen,2025-06-17,False,True,False
APP-02048,CAND-2048,JOB-005,LinkedIn Recruiter,InMail Outreach,2025-06-26,Hiring Manager Screen,2025-07-01,False,True,False
APP-02049,CAND-2049,JOB-011,LinkedIn Organic,Job Posting,2025-01-17,Technical Interview,2025-02-19,False,True,False
APP-02050,CAND-2050,JOB-013,Indeed,Indeed Apply,2025-04-01,Technical Assessment,2025-04-25,False,True,False
APP-02051,CAND-2051,JOB-036,Headhunter,Agency Submission,2025-04-13,Hiring Manager Screen,2025-05-01,False,True,False
APP-02052,CAND-2052,JOB-010,LinkedIn Paid,Sponsored Job,2025-06-12,Resume Screen,2025-06-18,False,True,False
APP-02053,CAND-2053,JOB-043,Careers Page,Careers Page,2024-08-19,Recruiter Screen,2024-08-28,False,True,False
APP-02054,CAND-2054,JOB-042,Direct Application,Careers Page,2024-07-03,Recruiter Screen,2024-07-19,False,True,False
APP-02055,CAND-2055,JOB-041,LinkedIn Recruiter,InMail Outreach,2025-06-16,Resume Screen,2025-06-25,False,True,False
APP-02056,CAND-2056,JOB-017,LinkedIn Organic,Job Posting,2024-12-19,Recruiter Screen,2025-01-04,False,True,False
APP-02057,CAND-2057,JOB-029,referral,Internal Referral,2025-02-01,Recruiter Screen,2025-02-07,False,True,False
APP-02058,CAND-2058,JOB-007,LinkedIn Recruiter,InMail Outreach,2025-06-13,Hiring Manager Screen,2025-06-24,False,True,False
APP-02059,CAND-2059,JOB-007,Recruitment Agency,Agency Submission,2025-06-05,Hiring Manager Screen,2025-06-25,False,True,False
APP-02060,CAND-2060,JOB-015,LinkedIn Recruiter,InMail Outreach,2025-06-23,Final Panel Interview,2025-06-29,False,True,False
APP-02061,CAND-2061,JOB-022,Other,Unknown,2025-06-01,Resume Screen,2025-06-10,False,True,False
APP-02062,CAND-2062,JOB-039,Employee Referral,Internal Referral,2025-06-29,Hiring Manager Screen,2025-06-28,False,True,False
APP-02063,CAND-2063,JOB-044,Indeed,Indeed Apply,2025-06-12,Resume Screen,2025-06-21,False,True,False
APP-02064,CAND-2064,JOB-042,GitHub Sourcing,GitHub Profile,2024-07-14,Hiring Manager Screen,2024-07-27,False,True,False
APP-02065,CAND-2065,JOB-026,Direct Application,Careers Page,2024-01-16,Recruiter Screen,2024-01-29,False,True,False
APP-02066,CAND-2066,JOB-024,INDEED,Indeed Apply,2025-02-08,Hiring Manager Screen,2025-02-21,False,True,False
APP-02067,CAND-2067,JOB-026,LinkedIn Organic,Job Posting,2024-02-07,Resume Screen,2024-02-11,False,True,False
APP-02068,CAND-2068,JOB-037,Headhunter,Agency Submission,2025-05-19,Hiring Manager Screen,2025-06-05,False,True,False
APP-02069,CAND-2069,JOB-027,LinkedIn,Job Posting,2025-05-27,Resume Screen,2025-06-05,False,True,False
APP-02070,CAND-2070,JOB-036,LinkedIn Recruiter,InMail Outreach,2025-04-24,Recruiter Screen,2025-05-05,False,True,False
APP-02071,CAND-2071,JOB-035,Direct Application,Careers Page,2025-04-25,Final Panel Interview,2025-05-19,False,True,False
APP-02072,CAND-2072,JOB-014,LinkedIn Organic,Job Posting,2024-07-22,Technical Assessment,2024-08-15,False,True,False
APP-02073,CAND-2073,JOB-024,LinkedIn Organic,Job Posting,2025-03-14,Recruiter Screen,2025-03-23,False,True,False
APP-02074,CAND-2074,JOB-026,LinkedIn Recruiter,InMail Outreach,2024-02-20,Technical Assessment,2024-03-14,False,True,False
APP-02075,CAND-2075,JOB-004,Direct Application,Careers Page,2024-04-25,Resume Screen,2024-05-01,False,True,False
APP-02076,CAND-2076,JOB-040,GitHub Sourcing,GitHub Profile,2024-02-16,Recruiter Screen,2024-02-26,False,True,False
APP-02077,CAND-2077,JOB-045,Glassdoor,Glassdoor Apply,2024-05-15,Recruiter Screen,2024-05-26,False,True,False
APP-02078,CAND-2078,JOB-008,Employee Referral,Internal Referral,2025-06-30,Resume Screen,2025-07-01,False,True,False
APP-02079,CAND-2079,JOB-014,LinkedIn Organic,Job Posting,2024-07-04,Technical Interview,2024-08-10,False,True,False
APP-02080,CAND-2080,JOB-045,LinkedIn Recruiter,InMail Outreach,2024-05-30,Resume Screen,2024-06-06,False,True,False
APP-02081,CAND-2081,JOB-031,LinkedIn Organic,Job Posting,2025-06-26,Hiring Manager Screen,2025-06-30,False,True,False
APP-02082,CAND-2082,JOB-012,LinkedIn Recruiter,InMail Outreach,2025-06-27,Technical Interview,2025-06-28,False,True,False
APP-02083,CAND-2083,JOB-020,Employee Ref,Internal Referral,2024-02-13,Recruiter Screen,2024-02-25,False,True,False
APP-02084,CAND-2084,JOB-045,linkedin,Job Posting,2024-04-23,Resume Screen,2024-05-02,False,True,False
APP-02085,CAND-2085,JOB-011,LinkedIn Organic,Job Posting,2024-12-19,Recruiter Screen,2025-01-02,False,True,False
APP-02086,CAND-2086,JOB-012,Glassdoor,Glassdoor Apply,2025-06-10,Resume Screen,2025-06-15,False,True,False
APP-02087,CAND-2087,JOB-030,Direct Application,Careers Page,2024-02-19,Recruiter Screen,2024-03-01,False,True,False
APP-02088,CAND-2088,JOB-019,LinkedIn Organic,Job Posting,2025-06-29,Resume Screen,2025-06-28,False,True,False
APP-02089,CAND-2089,JOB-005,Direct Application,Careers Page,2025-06-07,Resume Screen,2025-06-16,False,True,False
APP-02090,CAND-2090,JOB-012,Employee Referral,Internal Referral,2025-06-16,Hiring Manager Screen,2025-06-28,False,True,False
APP-02091,CAND-2091,JOB-011,LinkedIn Recruiter,InMail Outreach,2024-12-28,Hiring Manager Screen,2025-01-12,False,True,False
APP-02092,CAND-2092,JOB-045,LinkedIn Organic,Job Posting,2024-04-12,Hiring Manager Screen,2024-04-28,False,True,False
APP-02093,CAND-2093,JOB-032,LinkedIn Recruiter,InMail Outreach,2025-06-23,Hiring Manager Screen,2025-06-29,False,True,False
APP-02094,CAND-2094,JOB-030,LinkedIn Organic,Job Posting,2024-01-10,Recruiter Screen,2024-01-24,False,True,False
APP-02095,CAND-2095,JOB-040,LinkedIn Paid,Sponsored Job,2024-02-12,Hiring Manager Screen,2024-02-26,False,True,False
APP-02096,CAND-2096,JOB-031,Linked In,Job Posting,2025-06-04,Recruiter Screen,2025-06-17,False,True,False
APP-02097,CAND-2097,JOB-009,Employee Referral,Internal Referral,2025-06-06,Resume Screen,2025-06-13,False,True,False
APP-02098,CAND-2098,JOB-017,Company Website,Careers Page,2024-12-20,Resume Screen,2024-12-27,False,True,False
APP-02099,CAND-2099,JOB-006,Employee Referral,Internal Referral,2024-01-28,Resume Screen,2024-02-01,False,True,False
APP-02100,CAND-2100,JOB-034,Direct Application,Careers Page,2025-05-21,Recruiter Screen,2025-06-02,False,True,False
APP-02101,CAND-2101,JOB-040,Careers Page,Careers Page,2024-01-06,Resume Screen,2024-01-13,False,True,False
APP-02102,CAND-2102,JOB-005,Recruitment Agency,Agency Submission,2025-06-17,Resume Screen,2025-06-23,False,True,False
APP-02103,CAND-2103,JOB-025,LinkedIn Organic,Job Posting,2025-06-20,Technical Assessment,2025-07-01,False,False,True
APP-02104,CAND-2104,JOB-025,LinkedIn Recruiter,InMail Outreach,07/06/2025,Recruiter Screen,06/20/2025,False,True,False
APP-02105,CAND-2105,JOB-018,LinkedIn Organic,Job Posting,2025-06-19,Resume Screen,2025-06-27,False,True,False
APP-02106,CAND-2106,JOB-023,Employee Referral,Internal Referral,2024-10-12,Resume Screen,2024-10-21,False,True,False
APP-02107,CAND-2107,JOB-028,Linked In,Job Posting,2025-02-17,Resume Screen,2025-02-23,False,True,False
APP-02108,CAND-2108,JOB-040,linkedin,Job Posting,2024-01-26,Resume Screen,2024-01-31,False,True,False
APP-02109,CAND-2109,JOB-037,LinkedIn Recruiter,InMail Outreach,2025-06-09,Recruiter Screen,2025-06-16,False,True,False
APP-02110,CAND-2110,JOB-031,Employee Referral,Internal Referral,2025-06-14,Offer,2025-06-30,False,False,True
APP-02111,CAND-2111,JOB-022,LinkedIn Recruiter,InMail Outreach,2025-06-14,Resume Screen,2025-06-19,False,True,False
APP-02112,CAND-2112,JOB-007,Direct Application,Careers Page,2025-06-04,Resume Screen,2025-06-12,False,True,False
APP-02113,CAND-2113,JOB-003,Direct Application,Careers Page,2025-06-21,Hiring Manager Screen,2025-06-30,False,True,False
APP-02114,CAND-2114,JOB-024,LinkedIn Recruiter,InMail Outreach,2025-03-05,Hiring Manager Screen,2025-03-20,False,True,False
APP-02115,CAND-2115,JOB-022,LinkedIn Recruiter,InMail Outreach,2025-06-30,Recruiter Screen,2025-07-01,False,True,False
APP-02116,CAND-2116,JOB-043,LinkedIn Organic,Job Posting,2024-09-07,Recruiter Screen,2024-09-17,False,True,False
APP-02117,CAND-2117,JOB-004,LinkedIn Sponsored,Sponsored Job,2024-03-27,Resume Screen,2024-04-01,False,True,False
APP-02118,CAND-2118,JOB-024,LinkedIn Recruiter,InMail Outreach,2025-02-08,Hiring Manager Screen,2025-02-27,False,True,False
APP-02119,CAND-2119,JOB-033,LI Recruiter,InMail Outreach,2025-06-01,Resume Screen,2025-06-08,False,True,False
APP-02120,CAND-2120,JOB-027,LinkedIn Organic,Job Posting,2025-05-24,Hiring Manager Screen,2025-06-10,False,True,False
APP-02121,CAND-2121,JOB-016,Indeed,Indeed Apply,2025-06-28,Recruiter Screen,2025-06-30,False,True,False
APP-02122,CAND-2122,JOB-008,LinkedIn Recruiter,InMail Outreach,2025-07-01,Recruiter Screen,2025-07-01,False,True,False
APP-02123,CAND-2123,JOB-020,Indeed,Indeed Apply,2024-02-29,Resume Screen,2024-03-06,False,True,False
APP-02124,CAND-2124,JOB-035,LinkedIn Organic,Job Posting,2025-05-22,Resume Screen,2025-05-26,False,True,False
APP-02125,CAND-2125,JOB-027,LinkedIn Organic,Job Posting,2025-05-16,Hiring Manager Screen,2025-06-02,False,True,False
APP-02126,CAND-2126,JOB-011,Direct Application,Careers Page,2025-02-02,Resume Screen,2025-02-10,False,True,False
APP-02127,CAND-2127,JOB-034,Other,Unknown,2025-04-30,Recruiter Screen,2025-05-13,False,True,False
APP-02128,CAND-2128,JOB-003,LinkedIn Organic,Job Posting,2025-06-19,Final Panel Interview,2025-07-01,False,True,False
APP-02129,CAND-2129,JOB-003,LinkedIn Organic,Job Posting,2025-06-05,Resume Screen,2025-06-10,False,True,False
APP-02130,CAND-2130,JOB-017,University Partnership,Careers Fair,2024-12-02,Technical Assessment,2025-01-01,False,True,False
APP-02131,CAND-2131,JOB-036,GitHub Sourcing,GitHub Profile,2025-05-24,Resume Screen,2025-05-28,False,True,False
APP-02132,CAND-2132,JOB-035,Other,Unknown,2025-05-01,Recruiter Screen,2025-05-10,False,False,True
APP-02133,CAND-2133,JOB-009,linkedin.com,Job Posting,2025-05-06,Recruiter Screen,2025-05-15,False,True,False
APP-02134,CAND-2134,JOB-039,LinkedIn Organic,Job Posting,2025-06-16,Hiring Manager Screen,2025-06-29,False,True,False
APP-02135,CAND-2135,JOB-024,indeed,Indeed Apply,2025-02-18,Technical Assessment,2025-03-14,False,True,False
APP-02136,CAND-2136,JOB-024,LinkedIn Organic,Job Posting,2025-02-09,Recruiter Screen,2025-02-21,False,True,False
APP-02137,CAND-2137,JOB-038,Recruitment Agency,Agency Submission,2025-01-02,Recruiter Screen,2025-01-16,False,True,False
APP-02138,CAND-2138,JOB-002,LinkedIn Recruiter,InMail Outreach,2025-06-16,Recruiter Screen,2025-06-27,False,True,False
APP-02139,CAND-2139,JOB-033,LinkedIn Recruiter,InMail Outreach,2025-06-23,Hiring Manager Screen,2025-06-28,False,False,True
APP-02140,CAND-2140,JOB-012,Other,Unknown,2025-06-22,Hiring Manager Screen,2025-07-01,False,True,False
APP-02141,CAND-2141,JOB-034,LinkedIn Recruiter,InMail Outreach,2025-04-09,Recruiter Screen,2025-04-20,False,True,False
APP-02142,CAND-2142,JOB-041,Employee Referral,Internal Referral,2025-06-05,Resume Screen,2025-06-11,False,True,False
APP-02143,CAND-2143,JOB-001,Indeed,Indeed Apply,2025-04-23,Hiring Manager Screen,2025-05-11,False,True,False
APP-02144,CAND-2144,JOB-022,Indeed,Indeed Apply,2025-06-27,Resume Screen,2025-07-01,False,True,False
APP-02145,CAND-2145,JOB-012,LinkedIn Recruiter,InMail Outreach,2025-06-01,Technical Interview,2025-06-28,False,True,False
APP-02146,CAND-2146,JOB-029,agency,Agency Submission,2025-01-06,Recruiter Screen,2025-01-16,False,True,False
APP-02147,CAND-2147,JOB-007,LinkedIn Organic,Job Posting,2025-05-29,Resume Screen,2025-06-06,False,True,False
APP-02148,CAND-2148,JOB-005,Indeed,Indeed Apply,2025-06-06,Hiring Manager Screen,2025-06-22,False,True,False
APP-02149,CAND-2149,JOB-007,LinkedIn Organic,Job Posting,2025-05-27,Hiring Manager Screen,2025-06-09,False,True,False
APP-02150,CAND-2150,JOB-016,GitHub Sourcing,GitHub Profile,2025-06-19,Resume Screen,2025-06-26,False,True,False
APP-02151,CAND-2151,JOB-003,LinkedIn Organic,Job Posting,2025-06-24,Recruiter Screen,2025-06-28,False,True,False
APP-02152,CAND-2152,JOB-014,Direct Application,Careers Page,2024-07-22,Resume Screen,2024-07-29,False,True,False
APP-02153,CAND-2153,JOB-022,LinkedIn Recruiter,InMail Outreach,2025-06-27,Technical Assessment,2025-06-29,False,True,False
APP-02154,CAND-2154,JOB-041,Employee Referral,Internal Referral,2025-06-19,Hiring Manager Screen,2025-06-30,False,True,False
APP-02155,CAND-2155,JOB-035,LinkedIn Paid,Sponsored Job,2025-05-19,Final Panel Interview,2025-06-16,False,True,False
APP-02156,CAND-2156,JOB-020,LinkedIn Paid,Sponsored Job,2024-01-29,Resume Screen,2024-02-03,False,True,False
APP-02157,CAND-2157,JOB-015,Employee Referral,Internal Referral,2025-06-10,Resume Screen,2025-06-17,False,True,False
APP-02158,CAND-2158,JOB-043,LinkedIn Organic,Job Posting,2024-08-20,Resume Screen,2024-08-26,False,True,False
APP-02159,CAND-2159,JOB-006,LinkedIn Organic,Job Posting,2024-01-27,Hiring Manager Screen,2024-02-13,False,True,False
APP-02160,CAND-2160,JOB-010,LinkedIn Organic,Job Posting,2025-06-29,Hiring Manager Screen,2025-06-28,False,True,False
APP-02161,CAND-2161,JOB-011,Direct Application,Careers Page,2025-01-20,Recruiter Screen,2025-02-02,False,True,False
APP-02162,CAND-2162,JOB-019,LinkedIn Recruiter,InMail Outreach,2025-06-16,Final Panel Interview,2025-06-30,False,True,False
APP-02163,CAND-2163,JOB-035,LinkedIn,Job Posting,2025-05-16,Final Panel Interview,2025-06-10,False,True,False
APP-02164,CAND-2164,JOB-023,Glassdoor,Glassdoor Apply,2024-11-16,Resume Screen,2024-11-21,False,True,False
APP-02165,CAND-2165,JOB-004,LinkedIn Recruiter,InMail Outreach,2024-03-26,Technical Assessment,2024-04-19,False,False,True
APP-02166,CAND-2166,JOB-043,Headhunter,Agency Submission,2024-09-04,Resume Screen,2024-09-10,False,True,False
APP-02167,CAND-2167,JOB-019,Other,Unknown,2025-06-06,Hiring Manager Screen,2025-06-25,False,True,False
APP-02168,CAND-2168,JOB-025,Employee Ref,Internal Referral,2025-06-06,Recruiter Screen,2025-06-15,False,True,False
APP-02169,CAND-2169,JOB-019,LinkedIn Organic,Job Posting,2025-06-24,Hiring Manager Screen,2025-06-29,False,True,False
APP-02170,CAND-2170,JOB-041,Direct Application,Careers Page,2025-06-27,Resume Screen,2025-06-28,False,True,False
APP-02171,CAND-2171,JOB-038,LinkedIn Recruiter,InMail Outreach,2025-02-02,Hiring Manager Screen,2025-02-17,False,True,False
APP-02172,CAND-2172,JOB-028,LinkedIn Organic,Job Posting,2025-03-25,Hiring Manager Screen,2025-04-05,False,True,False
APP-02173,CAND-2173,JOB-002,LinkedIn Recruiter,InMail Outreach,2025-06-23,Resume Screen,2025-06-30,False,True,False
APP-02174,CAND-2174,JOB-025,linkedin.com,Job Posting,2025-06-09,Resume Screen,2025-06-16,False,True,False
APP-02175,CAND-2175,JOB-009,Direct Application,Careers Page,2025-05-06,Offer,2025-06-30,False,False,True
APP-02176,CAND-2176,JOB-035,LinkedIn Recruiter,InMail Outreach,2025-04-29,Resume Screen,2025-05-05,False,True,False
APP-02177,CAND-2177,JOB-005,Glassdoor,Glassdoor Apply,2025-06-10,Recruiter Screen,2025-06-20,False,True,False
APP-02178,CAND-2178,JOB-026,Direct Application,Careers Page,2024-02-22,Technical Assessment,2024-03-22,False,True,False
APP-02179,CAND-2179,JOB-005,LinkedIn InMail,InMail Outreach,2025-06-04,Recruiter Screen,2025-06-14,False,True,False
APP-02180,CAND-2180,JOB-040,Glassdoor,Glassdoor Apply,2024-02-27,Resume Screen,2024-03-07,False,True,False
APP-02181,CAND-2181,JOB-042,Employee Referral,Internal Referral,2024-06-18,Recruiter Screen,2024-06-30,False,True,False
APP-02182,CAND-2182,JOB-033,LinkedIn Recruiter,InMail Outreach,2025-06-07,Resume Screen,2025-06-16,False,True,False
APP-02183,CAND-2183,JOB-008,Direct Application,Careers Page,2025-07-01,Technical Assessment,2025-06-30,False,False,True
APP-02184,CAND-2184,JOB-012,LinkedIn Paid,Sponsored Job,2025-06-27,Recruiter Screen,2025-06-28,False,True,False
APP-02185,CAND-2185,JOB-024,LinkedIn Organic,Job Posting,2025-02-09,Resume Screen,2025-02-16,False,True,False
APP-02186,CAND-2186,JOB-036,Recruitment Agency,Agency Submission,2025-05-14,Resume Screen,2025-05-21,False,True,False
APP-02187,CAND-2187,JOB-033,Other,Unknown,2025-06-07,Resume Screen,2025-06-12,False,True,False
APP-02188,CAND-2188,JOB-008,LinkedIn InMail,InMail Outreach,2025-06-11,Hiring Manager Screen,2025-06-25,False,True,False
APP-02189,CAND-2189,JOB-042,LinkedIn Paid,Sponsored Job,2024-07-11,Recruiter Screen,2024-07-22,False,True,False
APP-02190,CAND-2190,JOB-038,glassdoor,Glassdoor Apply,2025-02-07,Resume Screen,2025-02-14,False,True,False
APP-02191,CAND-2191,JOB-012,Indeed,Indeed Apply,2025-06-11,Resume Screen,2025-06-21,False,True,False
APP-02192,CAND-2192,JOB-036,Linked In,Job Posting,2025-05-02,Recruiter Screen,2025-05-14,False,True,False
APP-02193,CAND-2193,JOB-010,LinkedIn Organic,Job Posting,22/06/2025,Recruiter Screen,30/06/2025,False,True,False
APP-02194,CAND-2194,JOB-022,LinkedIn Recruiter,InMail Outreach,2025-06-03,Recruiter Screen,2025-06-12,False,True,False
APP-02195,CAND-2195,JOB-035,Employee Referral,Internal Referral,2025-06-07,Hiring Manager Screen,2025-06-18,False,False,True
APP-02196,CAND-2196,JOB-036,LinkedIn Organic,Job Posting,2025-04-13,Resume Screen,2025-04-21,False,True,False
